Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Shipping Cost,Order Priority
MX-2013-139430,26/09/2013,30/09/2013,Standard Class,AZ-10750,20.15,Medium
MX-2011-106803,14/02/2011,19/02/2011,Standard Class,LB-16795,20.14,High
IN-2013-42080,26/03/2013,31/03/2013,Standard Class,TB-21625,20.14,Medium
MO-2014-9770,21/07/2014,25/07/2014,Standard Class,LC-6930,20.14,Medium
MX-2011-108301,11/11/2011,13/11/2011,Second Class,ND-18370,20.14,Medium
ID-2014-85851,08/05/2014,14/05/2014,Standard Class,MG-18145,20.13,Low
IT-2013-5604677,05/11/2013,08/11/2013,Second Class,CP-12340,20.11,High
IN-2011-29788,18/05/2011,24/05/2011,Standard Class,JJ-15445,20.11,Medium
IN-2012-26484,30/01/2012,31/01/2012,First Class,RD-19660,20.11,Critical
CA-2013-106894,07/02/2013,07/02/2013,Same Day,CA-12265,20.11,High
MX-2011-131352,25/02/2011,28/02/2011,Second Class,MK-18160,20.1,Critical
ES-2013-1874583,03/07/2013,05/07/2013,First Class,JG-15115,20.1,Medium
ES-2012-5053715,13/07/2012,15/07/2012,Second Class,CL-12700,20.1,Medium
ID-2011-74721,04/05/2011,05/05/2011,First Class,HG-14845,20.1,High
ID-2012-31174,01/06/2012,06/06/2012,Standard Class,TS-21205,20.1,Medium
ID-2011-50382,29/08/2011,03/09/2011,Standard Class,SM-20005,20.1,Medium
MO-2013-8380,05/03/2013,09/03/2013,Standard Class,XP-11865,20.1,Medium
MX-2013-133270,06/12/2013,08/12/2013,First Class,AB-10060,20.1,High
MX-2012-112291,25/12/2012,29/12/2012,Standard Class,SZ-20035,20.09,Medium
ES-2013-4034655,30/11/2013,07/12/2013,Standard Class,CM-12445,20.09,Medium
ES-2014-3627192,26/11/2014,01/12/2014,Standard Class,IM-15055,20.09,Medium
IN-2014-73916,14/05/2014,17/05/2014,Second Class,MH-17785,20.09,High
CA-2014-140480,09/07/2014,13/07/2014,Standard Class,HE-14800,20.09,Medium
CG-2011-3350,28/09/2011,04/10/2011,Standard Class,CS-2130,20.09,Medium
ES-2012-2229596,25/09/2012,27/09/2012,Second Class,KM-16660,20.08,High
ES-2012-2701911,22/08/2012,28/08/2012,Standard Class,BF-11275,20.08,Medium
CA-2011-121762,15/02/2011,19/02/2011,Standard Class,ML-17395,20.08,Medium
ES-2013-2593505,16/09/2013,20/09/2013,Standard Class,SL-20155,20.07,Medium
SF-2012-5440,10/10/2012,14/10/2012,Standard Class,BS-1755,20.06,Medium
MX-2011-141705,28/04/2011,02/05/2011,Standard Class,DC-13285,20.05,High
ES-2012-4269542,30/11/2012,05/12/2012,Standard Class,NZ-18565,20.05,Medium
ES-2012-1721838,19/02/2012,23/02/2012,Standard Class,PK-19075,20.05,Medium
ID-2014-37131,24/02/2014,28/02/2014,Standard Class,RB-19705,20.05,High
ES-2014-4995013,10/02/2014,14/02/2014,Standard Class,AH-10690,20.04,Medium
ES-2014-3130087,25/09/2014,01/10/2014,Standard Class,JK-16120,20.04,Medium
RS-2011-2910,13/05/2011,17/05/2011,Standard Class,BP-1230,20.04,Medium
UP-2014-7980,19/12/2014,24/12/2014,Second Class,DP-3390,20.04,Medium
MX-2013-138674,11/06/2013,17/06/2013,Standard Class,JA-15970,20.03,Medium
MX-2012-153948,26/12/2012,31/12/2012,Standard Class,SS-20140,20.03,Medium
IT-2013-5472233,04/06/2013,08/06/2013,Standard Class,SC-20050,20.03,Medium
IN-2014-84521,11/01/2014,17/01/2014,Standard Class,JK-15730,20.03,Medium
IN-2011-85459,24/01/2011,30/01/2011,Standard Class,JM-15580,20.03,Medium
SF-2011-8920,06/06/2011,08/06/2011,Second Class,MH-7440,20.03,High
SA-2012-2120,11/05/2012,16/05/2012,Standard Class,GP-4740,20.03,Medium
MX-2014-117751,24/02/2014,27/02/2014,First Class,SS-20875,20.03,High
MX-2014-113922,08/10/2014,11/10/2014,Second Class,CS-12130,20.02,Medium
ES-2014-3240614,16/09/2014,20/09/2014,Second Class,BB-10990,20.02,High
BU-2011-5830,10/05/2011,17/05/2011,Standard Class,VS-11820,20.02,Medium
CA-2013-146171,12/03/2013,16/03/2013,Standard Class,JP-16135,20.01,High
CA-2014-140151,24/03/2014,26/03/2014,First Class,RB-19360,20,Medium
ES-2014-2624465,06/04/2014,10/04/2014,Standard Class,TR-21325,20,Medium
IN-2014-77290,29/12/2014,31/12/2014,Second Class,NR-18550,20,Medium
CA-2012-101154,18/09/2012,21/09/2012,First Class,CM-12190,20,High
SA-2014-840,15/03/2014,20/03/2014,Second Class,TT-11220,20,Medium
IN-2013-55135,13/08/2013,18/08/2013,Standard Class,MS-17830,19.99,Medium
ID-2014-53588,09/07/2014,13/07/2014,Second Class,PK-19075,19.99,Medium
CA-2014-143574,30/06/2014,03/07/2014,First Class,DR-12880,19.99,Medium
MX-2013-153150,09/04/2013,12/04/2013,Second Class,PH-18790,19.99,Medium
ES-2014-2439745,28/07/2014,03/08/2014,Standard Class,KF-16285,19.98,Medium
IN-2013-12092,07/05/2013,13/05/2013,Standard Class,JK-15625,19.98,Medium
ES-2013-4444438,04/10/2013,05/10/2013,First Class,SC-20770,19.97,Critical
CA-2014-157980,08/12/2014,10/12/2014,First Class,SH-20395,19.97,Medium
CA-2014-110821,08/08/2014,09/08/2014,First Class,CK-12205,19.97,High
MX-2013-123155,13/04/2013,14/04/2013,First Class,JE-15475,19.96,Critical
IN-2013-78466,15/02/2013,18/02/2013,Second Class,AH-10030,19.96,Critical
KZ-2014-6760,07/10/2014,11/10/2014,Standard Class,CV-2295,19.96,Medium
MX-2011-147025,12/07/2011,16/07/2011,Second Class,AB-10150,19.96,Medium
ES-2012-3386035,16/09/2012,23/09/2012,Standard Class,JG-15805,19.95,Low
ES-2013-5015150,28/03/2013,02/04/2013,Second Class,EB-13750,19.95,Medium
IN-2013-11063,27/07/2013,01/08/2013,Second Class,BO-11350,19.95,Medium
IN-2012-48317,17/08/2012,22/08/2012,Standard Class,ML-18265,19.95,Medium
CA-2012-8520,23/11/2012,27/11/2012,Standard Class,DB-3120,19.95,Medium
MX-2013-161018,01/10/2013,05/10/2013,Second Class,SN-20560,19.94,High
CA-2014-159793,26/08/2014,30/08/2014,Standard Class,SV-20365,19.94,High
NI-2011-1810,21/11/2011,23/11/2011,Second Class,RF-9840,19.94,Critical
MX-2012-142090,21/06/2012,25/06/2012,Standard Class,AR-10510,19.93,Medium
MX-2014-108189,04/12/2014,07/12/2014,Second Class,DL-13330,19.92,High
CA-2012-135251,06/08/2012,10/08/2012,Standard Class,RP-19270,19.92,Medium
CG-2011-5540,27/09/2011,28/09/2011,First Class,DW-3480,19.92,High
EG-2014-3200,20/09/2014,25/09/2014,Standard Class,KH-6330,19.92,High
IN-2014-48667,01/05/2014,03/05/2014,First Class,BF-11215,19.91,High
IS-2014-3290,28/01/2014,29/01/2014,First Class,AC-615,19.91,Critical
UP-2014-760,24/10/2014,28/10/2014,Standard Class,JH-5820,19.91,Medium
MX-2013-139871,05/03/2013,10/03/2013,Standard Class,TS-21160,19.91,Medium
MX-2012-156216,23/11/2012,25/11/2012,First Class,BK-11260,19.9,High
MX-2011-143168,19/12/2011,24/12/2011,Second Class,MH-17290,19.9,Medium
MX-2012-138072,29/06/2012,02/07/2012,First Class,CP-12340,19.9,High
ES-2013-1964432,13/06/2013,20/06/2013,Standard Class,SW-20755,19.89,Medium
ID-2014-75281,08/11/2014,08/11/2014,Same Day,BP-11095,19.89,Medium
IN-2011-74378,24/02/2011,25/02/2011,First Class,JM-15655,19.89,Medium
CA-2012-139374,10/09/2012,14/09/2012,Standard Class,AR-10345,19.89,High
IZ-2014-5250,16/04/2014,19/04/2014,Second Class,EM-3960,19.89,Medium
US-2014-128181,22/03/2014,26/03/2014,Standard Class,EH-13945,19.89,High
MX-2014-135279,29/08/2014,29/08/2014,Same Day,CL-12565,19.89,Medium
IN-2014-19120,20/03/2014,23/03/2014,Second Class,AW-10840,19.88,Medium
ID-2014-37635,01/06/2014,05/06/2014,Standard Class,AH-10195,19.88,Medium
IZ-2013-5220,27/12/2013,31/12/2013,Standard Class,SG-10080,19.88,High
IN-2011-44558,10/11/2011,15/11/2011,Standard Class,RB-19795,19.87,Medium
ID-2014-49808,19/02/2014,23/02/2014,Standard Class,MC-17575,19.87,High
EG-2012-9030,08/12/2012,12/12/2012,Standard Class,AJ-960,19.87,Medium
MX-2011-132598,14/09/2011,19/09/2011,Standard Class,HH-15010,19.87,Medium
RS-2014-4260,13/11/2014,17/11/2014,Standard Class,DE-3255,19.85,High
MX-2012-161704,15/12/2012,20/12/2012,Second Class,AH-10120,19.85,Medium
US-2014-111129,15/09/2014,21/09/2014,Standard Class,TS-21340,19.84,Medium
ES-2013-3293691,13/03/2013,17/03/2013,Standard Class,RB-19795,19.84,High
ES-2014-2057259,02/08/2014,05/08/2014,First Class,PB-19150,19.84,Medium
IN-2014-62667,24/04/2014,01/05/2014,Standard Class,BD-11320,19.84,Medium
IN-2014-80958,10/09/2014,15/09/2014,Standard Class,SL-20155,19.84,Medium
ID-2014-42584,06/03/2014,11/03/2014,Standard Class,JB-16000,19.83,Medium
ID-2014-67560,24/03/2014,28/03/2014,Standard Class,JE-15610,19.83,Medium
ID-2013-16593,14/05/2013,19/05/2013,Standard Class,NK-18490,19.83,Medium
CA-2014-128300,25/11/2014,27/11/2014,Second Class,RS-19765,19.83,Medium
ES-2013-4345105,12/06/2013,16/06/2013,Standard Class,CC-12145,19.82,High
EG-2013-3080,04/06/2013,06/06/2013,First Class,NL-8310,19.82,High
GH-2014-5810,06/08/2014,12/08/2014,Standard Class,GZ-4470,19.82,Medium
US-2014-112249,01/04/2014,01/04/2014,Same Day,MW-18220,19.82,High
MX-2014-107265,24/06/2014,28/06/2014,Standard Class,BE-11335,19.82,Medium
CG-2012-310,11/11/2012,14/11/2012,First Class,EB-3975,19.81,Medium
US-2012-126487,21/12/2012,26/12/2012,Standard Class,GG-14650,19.8,Medium
ID-2013-40708,17/10/2013,21/10/2013,Standard Class,KS-16300,19.8,Medium
UP-2013-8110,15/08/2013,19/08/2013,Standard Class,AB-105,19.8,Medium
ES-2012-4635011,12/07/2012,14/07/2012,First Class,CS-11950,19.79,Critical
IN-2011-70017,28/10/2011,03/11/2011,Standard Class,LH-16900,19.79,Medium
CA-2012-112305,20/11/2012,25/11/2012,Standard Class,KB-16405,19.79,High
RO-2012-6560,12/06/2012,18/06/2012,Standard Class,MH-7455,19.79,Medium
MX-2013-110933,15/10/2013,20/10/2013,Standard Class,SN-20560,19.78,High
CA-2013-142524,05/09/2013,09/09/2013,Standard Class,MB-18085,19.78,Medium
IN-2014-71375,17/12/2014,21/12/2014,Standard Class,GM-14680,19.77,High
CA-2014-108112,16/11/2014,21/11/2014,Standard Class,DK-12895,19.77,Medium
IN-2014-64186,02/05/2014,06/05/2014,Standard Class,HG-15025,19.76,Medium
CA-2012-164567,15/06/2012,19/06/2012,Standard Class,GK-14620,19.76,Medium
CA-2014-107209,28/07/2014,02/08/2014,Second Class,JW-15955,19.75,Medium
MX-2013-156965,09/02/2013,13/02/2013,Standard Class,DJ-13510,19.74,Medium
ES-2012-4938915,24/12/2012,28/12/2012,Standard Class,JC-15385,19.74,Medium
ES-2013-5379148,03/10/2013,09/10/2013,Standard Class,BP-11155,19.74,Low
ES-2012-3465586,12/11/2012,16/11/2012,Standard Class,JB-16045,19.74,High
IN-2011-53231,27/09/2011,01/10/2011,Standard Class,TC-21145,19.74,Medium
CA-2014-129462,17/06/2014,22/06/2014,Second Class,JE-15745,19.74,Medium
CA-2013-113425,22/11/2013,22/11/2013,Same Day,JK-16120,19.74,Critical
AG-2014-8040,31/03/2014,02/04/2014,Second Class,BD-1605,19.74,High
NI-2013-4320,12/06/2013,16/06/2013,Standard Class,MC-8130,19.73,High
ES-2014-1932820,19/12/2014,21/12/2014,Second Class,BD-11635,19.72,Medium
ID-2014-39952,24/10/2014,26/10/2014,Second Class,EB-13975,19.71,Medium
CA-2012-108532,29/08/2012,02/09/2012,Standard Class,CC-12100,19.71,High
US-2013-102141,27/08/2013,01/09/2013,Standard Class,KD-16615,19.71,High
MX-2013-100664,09/09/2013,10/09/2013,First Class,FM-14380,19.7,Medium
MX-2012-110730,02/10/2012,06/10/2012,Second Class,CV-12295,19.7,High
MX-2011-166793,29/12/2011,31/12/2011,Second Class,NL-18310,19.7,Medium
IN-2014-32028,17/06/2014,21/06/2014,Second Class,JH-16180,19.7,Medium
CA-2014-166926,02/12/2014,09/12/2014,Standard Class,SO-20335,19.7,Low
IR-2011-3890,26/01/2011,28/01/2011,First Class,BT-1530,19.7,High
US-2012-146801,26/08/2012,28/08/2012,Second Class,LC-16885,19.68,Medium
ES-2014-4794612,24/06/2014,26/06/2014,Second Class,PS-18970,19.68,Medium
RS-2014-5060,05/12/2014,05/12/2014,Same Day,JP-6135,19.68,Medium
CA-2012-8770,06/08/2012,08/08/2012,First Class,EM-4095,19.68,High
ES-2014-5933137,08/08/2014,13/08/2014,Standard Class,TP-21565,19.67,Medium
ES-2013-5616549,03/01/2013,05/01/2013,Second Class,ST-20530,19.67,Critical
ES-2013-4255605,14/06/2013,18/06/2013,Second Class,BE-11335,19.67,Medium
ES-2013-3484925,24/07/2013,29/07/2013,Standard Class,JC-15340,19.67,Medium
IN-2012-72089,07/09/2012,12/09/2012,Standard Class,TB-21355,19.67,Medium
MZ-2012-5900,13/11/2012,13/11/2012,Same Day,AG-300,19.66,Medium
ES-2013-5902450,03/12/2013,07/12/2013,Standard Class,AH-10120,19.65,Medium
IN-2014-19022,21/02/2014,28/02/2014,Standard Class,JG-15160,19.65,Medium
CA-2013-111318,24/07/2013,27/07/2013,First Class,IL-15100,19.65,High
ES-2012-5362507,09/11/2012,13/11/2012,Standard Class,WB-21850,19.64,High
ES-2011-3321216,19/05/2011,23/05/2011,Standard Class,PC-18745,19.64,Medium
PL-2011-5800,30/12/2011,02/01/2012,First Class,JD-6015,19.64,High
AG-2014-2600,18/11/2014,20/11/2014,Second Class,DR-2940,19.63,Medium
ES-2014-3110323,03/04/2014,10/04/2014,Standard Class,DN-13690,19.62,Medium
IN-2014-12323,25/04/2014,29/04/2014,Standard Class,LS-16975,19.62,Medium
MO-2013-2010,03/06/2013,05/06/2013,Second Class,BB-1545,19.62,Critical
CA-2014-155985,24/03/2014,26/03/2014,First Class,BE-11335,19.61,High
MX-2013-111038,01/10/2013,06/10/2013,Standard Class,RM-19375,19.61,High
IT-2011-1327965,15/09/2011,22/09/2011,Standard Class,DB-13660,19.59,Medium
ID-2013-53224,21/06/2013,22/06/2013,First Class,AB-10060,19.59,High
BU-2014-2850,08/07/2014,08/07/2014,Same Day,DP-3105,19.59,Critical
MX-2014-108000,16/10/2014,21/10/2014,Standard Class,GZ-14545,19.58,Medium
IT-2012-4812694,05/11/2012,10/11/2012,Standard Class,AO-10810,19.58,Medium
ES-2013-4481786,12/07/2013,18/07/2013,Standard Class,TA-21385,19.58,Medium
IN-2011-64046,16/03/2011,16/03/2011,Same Day,PF-19120,19.58,Critical
ID-2013-40694,19/04/2013,24/04/2013,Standard Class,FA-14230,19.58,High
CA-2012-111395,23/11/2012,27/11/2012,Standard Class,VB-21745,19.58,Medium
CG-2013-20,13/09/2013,18/09/2013,Second Class,NC-8340,19.58,High
ES-2014-3436418,24/06/2014,28/06/2014,Standard Class,CR-12820,19.57,Medium
US-2014-150840,24/07/2014,29/07/2014,Standard Class,TZ-21580,19.56,Medium
ES-2014-2968300,18/04/2014,20/04/2014,First Class,GR-14560,19.56,High
IT-2014-5244847,24/12/2014,28/12/2014,Standard Class,GM-14680,19.56,Medium
IN-2011-58278,13/06/2011,18/06/2011,Standard Class,JL-15130,19.56,Medium
CA-2014-105487,09/10/2014,15/10/2014,Standard Class,CS-12250,19.56,Medium
ES-2013-4959032,20/05/2013,24/05/2013,Standard Class,RM-19675,19.55,Medium
CA-2014-149881,02/04/2014,04/04/2014,First Class,NC-18535,19.55,Medium
KE-2012-5090,14/08/2012,18/08/2012,Standard Class,JO-5145,19.55,Medium
ZI-2011-8150,23/06/2011,29/06/2011,Standard Class,EB-3975,19.54,Low
MX-2011-167920,19/09/2011,19/09/2011,Same Day,TS-21610,19.54,High
CA-2014-112956,22/08/2014,28/08/2014,Standard Class,TH-21550,19.53,Medium
IN-2011-23439,25/08/2011,30/08/2011,Standard Class,MP-18175,19.52,Medium
US-2013-110317,06/11/2013,10/11/2013,Standard Class,AG-10525,19.52,High
MX-2013-143287,27/01/2013,01/02/2013,Standard Class,LS-16975,19.52,Medium
CA-2012-149083,25/09/2012,30/09/2012,Standard Class,SH-19975,19.51,Medium
IR-2014-4860,25/08/2014,27/08/2014,First Class,BV-1245,19.51,Critical
CA-2014-100636,27/06/2014,01/07/2014,Standard Class,DO-13435,19.5,Medium
ES-2014-4965996,15/01/2014,21/01/2014,Standard Class,EH-13990,19.49,Medium
CA-2014-161018,10/11/2014,12/11/2014,Second Class,PN-18775,19.49,Critical
CA-2013-124100,01/04/2013,07/04/2013,Standard Class,EH-13990,19.49,Medium
ES-2012-5677397,17/09/2012,17/09/2012,Same Day,JC-15340,19.48,High
ES-2014-3211873,03/12/2014,05/12/2014,First Class,NP-18700,19.48,High
ID-2013-14766,25/11/2013,28/11/2013,First Class,HM-14980,19.48,Medium
CA-2012-113173,15/11/2012,17/11/2012,Second Class,DK-13225,19.47,Medium
MO-2013-9520,14/08/2013,16/08/2013,First Class,CM-1815,19.47,Medium
MX-2014-122686,11/12/2014,13/12/2014,Second Class,CM-12190,19.47,Medium
ES-2012-2289922,31/05/2012,02/06/2012,Second Class,SP-20620,19.46,Medium
AO-2012-2810,29/09/2012,01/10/2012,Second Class,HJ-4875,19.46,Medium
US-2013-126431,02/07/2013,02/07/2013,Same Day,SU-20665,19.45,High
IZ-2012-1330,10/07/2012,17/07/2012,Standard Class,BS-1380,19.45,Medium
RS-2014-8280,21/06/2014,26/06/2014,Standard Class,KA-6525,19.45,Medium
MX-2012-101560,09/10/2012,15/10/2012,Standard Class,DP-13105,19.45,Medium
IT-2014-2984755,11/09/2014,15/09/2014,Standard Class,SC-20050,19.44,High
ES-2014-3404737,17/02/2014,21/02/2014,Standard Class,EH-13945,19.44,High
ES-2013-3759039,30/08/2013,03/09/2013,Standard Class,LC-16930,19.44,Medium
CG-2012-9410,25/07/2012,29/07/2012,Standard Class,LB-6735,19.44,High
TU-2013-7630,22/03/2013,24/03/2013,Second Class,BE-1335,19.44,High
IN-2012-51201,28/04/2012,03/05/2012,Standard Class,GD-14590,19.43,High
IN-2014-27863,12/05/2014,18/05/2014,Standard Class,GZ-14470,19.43,Medium
MX-2012-155082,31/12/2012,05/01/2013,Standard Class,KH-16330,19.43,Medium
IN-2012-67490,08/11/2012,13/11/2012,Standard Class,GM-14695,19.42,Medium
CA-2013-134544,18/03/2013,20/03/2013,Second Class,AC-10660,19.42,High
IZ-2012-2030,04/09/2012,08/09/2012,Standard Class,RM-9750,19.42,Medium
ID-2011-50494,12/08/2011,16/08/2011,Standard Class,MG-17650,19.41,Medium
MX-2014-128398,13/01/2014,17/01/2014,Standard Class,JF-15490,19.4,Medium
IN-2011-54575,06/09/2011,09/09/2011,Second Class,SB-20185,19.4,Medium
ID-2012-69065,07/08/2012,13/08/2012,Standard Class,JC-15775,19.4,Medium
US-2012-153374,09/02/2012,13/02/2012,Second Class,JF-15565,19.4,Medium
SA-2011-1620,24/06/2011,29/06/2011,Standard Class,JH-5820,19.4,Medium
IN-2011-76898,09/12/2011,11/12/2011,Second Class,TS-21085,19.39,High
IN-2012-80447,31/12/2012,02/01/2013,Second Class,KN-16390,19.39,Critical
CA-2014-166317,23/09/2014,27/09/2014,Standard Class,JE-15610,19.39,Medium
CA-2011-106572,05/09/2011,10/09/2011,Standard Class,NP-18700,19.39,Medium
MX-2013-101126,18/12/2013,23/12/2013,Standard Class,LH-17020,19.37,Medium
ID-2014-82050,30/05/2014,04/06/2014,Standard Class,MT-17815,19.37,Medium
ES-2014-5423169,17/09/2014,22/09/2014,Standard Class,EP-13915,19.36,Medium
IN-2014-36039,13/11/2014,17/11/2014,Standard Class,MG-17875,19.36,Medium
ML-2013-1480,11/09/2013,13/09/2013,Second Class,BD-1770,19.36,Critical
MX-2014-141621,03/03/2014,07/03/2014,Standard Class,RB-19570,19.36,Medium
IN-2013-53063,14/10/2013,18/10/2013,Standard Class,KD-16615,19.35,High
CA-2013-123533,25/11/2013,01/12/2013,Standard Class,SC-20050,19.35,Medium
IN-2014-28500,13/02/2014,17/02/2014,Standard Class,RD-19810,19.34,High
MX-2012-164469,19/10/2012,24/10/2012,Standard Class,CS-12355,19.33,Medium
ES-2012-1349761,12/12/2012,13/12/2012,First Class,TS-21370,19.33,High
CA-2013-114867,24/12/2013,29/12/2013,Standard Class,FM-14290,19.33,Medium
ES-2012-1473317,15/06/2012,21/06/2012,Standard Class,KB-16240,19.32,Low
KE-2014-8380,28/11/2014,02/12/2014,Standard Class,ND-8370,19.31,Medium
TU-2014-8390,25/02/2014,03/03/2014,Standard Class,CA-2775,19.31,Medium
CA-2014-161480,26/12/2014,30/12/2014,Standard Class,RA-19285,19.3,High
MX-2013-168151,06/08/2013,09/08/2013,Second Class,KT-16465,19.29,Critical
IN-2014-34422,04/03/2014,08/03/2014,Standard Class,AS-10045,19.29,Medium
MO-2014-8720,23/05/2014,29/05/2014,Standard Class,AS-285,19.29,Medium
ES-2013-1608577,06/08/2013,08/08/2013,Second Class,DB-13360,19.28,Medium
ES-2013-2364306,22/11/2013,26/11/2013,Standard Class,MW-18235,19.28,Medium
ES-2014-5040315,28/07/2014,30/07/2014,First Class,ME-18010,19.28,Critical
IN-2014-54694,01/12/2014,05/12/2014,Standard Class,HG-14845,19.28,Medium
MD-2013-5670,12/03/2013,14/03/2013,Second Class,RB-9795,19.28,High
IN-2012-78067,21/09/2012,24/09/2012,Second Class,JG-15160,19.27,High
ES-2013-4160663,16/12/2013,20/12/2013,Standard Class,DB-13360,19.26,High
IN-2014-29753,13/11/2014,19/11/2014,Standard Class,NS-18640,19.26,Medium
IS-2014-5010,06/03/2014,12/03/2014,Standard Class,DD-3570,19.25,Medium
ES-2014-5160909,20/08/2014,25/08/2014,Standard Class,KM-16375,19.24,Medium
LY-2014-6400,21/05/2014,25/05/2014,Standard Class,MS-7365,19.24,Medium
CA-2013-2900,14/06/2013,18/06/2013,Standard Class,KM-6375,19.24,Medium
IN-2011-75498,18/03/2011,21/03/2011,Second Class,JM-15265,19.23,Medium
ID-2013-75372,28/06/2013,30/06/2013,Second Class,SC-20305,19.23,Critical
IN-2014-80888,05/11/2014,08/11/2014,Second Class,JP-16135,19.23,Critical
US-2014-139969,20/11/2014,27/11/2014,Standard Class,AF-10870,19.23,Medium
CA-2014-150623,11/04/2014,15/04/2014,Standard Class,DB-13360,19.23,Medium
CG-2013-2870,04/05/2013,09/05/2013,Standard Class,AJ-795,19.23,Medium
NI-2012-6900,27/08/2012,31/08/2012,Standard Class,TB-11055,19.23,High
IT-2014-4099324,03/11/2014,07/11/2014,Standard Class,TM-21490,19.22,High
IN-2011-27212,14/10/2011,20/10/2011,Standard Class,LD-16855,19.22,Medium
ID-2011-53686,03/11/2011,08/11/2011,Standard Class,MC-17845,19.22,Medium
ES-2013-2807164,14/08/2013,17/08/2013,First Class,MO-17500,19.21,High
CA-2014-162978,05/05/2014,10/05/2014,Standard Class,LW-16990,19.21,Medium
MX-2014-119613,13/11/2014,17/11/2014,Standard Class,TP-21415,19.21,High
MX-2014-134138,30/08/2014,03/09/2014,Standard Class,JK-15625,19.2,High
IZ-2013-6830,04/12/2013,08/12/2013,Standard Class,BB-990,19.2,High
ID-2014-51866,05/06/2014,11/06/2014,Standard Class,FG-14260,19.19,Medium
NI-2011-2370,30/01/2011,04/02/2011,Second Class,DP-3165,19.19,Medium
NI-2014-1900,08/12/2014,10/12/2014,First Class,AG-900,19.19,High
MX-2014-117513,01/10/2014,08/10/2014,Standard Class,BF-11005,19.18,Medium
IT-2014-1204575,30/04/2014,06/05/2014,Standard Class,PO-18850,19.17,Low
IT-2014-5701429,29/03/2014,01/04/2014,Second Class,DS-13030,19.17,Medium
CA-2014-167101,25/03/2014,29/03/2014,Second Class,BM-11650,19.17,Medium
CA-2013-125017,06/02/2013,11/02/2013,Standard Class,KB-16240,19.17,High
KZ-2011-5830,12/05/2011,14/05/2011,Second Class,LD-6855,19.17,Medium
IN-2012-37474,22/06/2012,26/06/2012,Standard Class,MS-17830,19.16,Medium
IN-2011-69450,24/09/2011,26/09/2011,Second Class,GP-14740,19.16,Medium
MX-2012-100412,03/01/2012,08/01/2012,Standard Class,NM-18445,19.15,High
ES-2012-3376474,06/06/2012,11/06/2012,Standard Class,PR-18880,19.15,Medium
CA-2014-126074,03/10/2014,07/10/2014,Standard Class,RF-19735,19.15,High
